


鈿狅笍浣跨敤-椤荤煡,#genre#
浠囪繛鐜痆640*256][640*256],https://50069.njc.svp.tencent-cloud.com/0b2eoyaacaaahyajog2o6zrfa5wdaf3aaaia.f10004.mp4
鐖辨儏鐨勪唬浠穂640*272][640*272],https://50069.njc.svp.tencent-cloud.com/0bc3t4aaqaaag4aj2fso7brfbh6dbcpqacaa.f10003.mp4
鍓戝コ骞介瓊[846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0bf2tqaa4aaaeeal5wecbvqvbhgdb2oaadqa.f10003.mp4
鏂偁鍓慬576*240][576*240],https://50069.njc.svp.tencent-cloud.com/0bf2kaaa2aaakaaem74b6bqvaugdbviaadia.f10004.mp4
杩介瓊闀朳846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0bf2suaa2aaat4aemkeb4fqvbfodbwkqadia.f10003.mp4
灏戞灄瀛愬紵[853*360][853*360],https://50069.njc.svp.tencent-cloud.com/0bf2giaaeaaa7uapzf3ybbqvamwdaizaaaqa.f10003.mp4
閲戣噦绔846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0b78baaaeaaai4aaaklwujqvacgdaieaaaqa.f10003.mp4
鏂垁瀹1280*696][1280*696],https://50069.njc.svp.tencent-cloud.com/0bc3iaabaaaazyaldque5bqvaqgdcbaaaeaa.f10002.mp4
闇归洺鎷砙848*360][848*360],https://50069.njc.svp.tencent-cloud.com/0b78uiaagaaa44akhvme4vqvbiwdaoraaaya.f10003.mp4
浜旇檸灞犻緳[854*360][854*360],https://50069.njc.svp.tencent-cloud.com/0b78cqaakaaadmalareh2vqvafgdaukaabia.f10003.mp4
鍏寚鐞撮瓟[480*270][480*270],https://50069.njc.svp.tencent-cloud.com/0bc36qaa4aaavaam2cuda5qvb5gdb32aadqa.f10004.mp4
灏戞灄浜旂[640*252][640*252],https://50069.njc.svp.tencent-cloud.com/0bc3fiabaaaalaanebud7vqvakwdcavaaeaa.f10004.mp4
灏戞灄浼犱汉[846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0bf2oiaa2aaafuaeneub6bqva4wdbvzaadia.f10003.mp4
鏂偁鍓慬576*240][576*240],https://50069.njc.svp.tencent-cloud.com/0bf2kaaa2aaakaaem74b6bqvaugdbviaadia.f10004.mp4
楝煎挰楝??,https://50069.njc.svp.tencent-cloud.com/0bc3maabuaaajeaijzk55jrfaygddjqaagqa.f10002.mp4
闃撮槼娉曠帇,https://50069.njc.svp.tencent-cloud.com/0bc32yabuaaazeak7as54jrfbvwddllaagqa.f10002.mp4
涓у案-閲滃北琛??1-1闆哰1920*1040][1920*1040],https://50069.njc.svp.tencent-cloud.com/0bf2faae2aaawqacji44krqfakgdjuuaatia.f10002.mp4
涓у案-閲滃北琛??1-2闆哰2584*1080][2584*1080],https://50069.njc.svp.tencent-cloud.com/0bf2r4adwaaabmapeoesfrqfbd6dhohqaoya.f10002.mp4
涓у案-涓у案涔嬪煄[1920*804][1920*804],https://50069.njc.svp.tencent-cloud.com/0bc3rqabyaaakmanviuu2rrfbdgddsgaahaa.f10002.mp4
涓у案-姝讳骸涔嬮洩1-1[1920*1040][1920*1040],https://50069.njc.svp.tencent-cloud.com/0bc3imaciaaaaeam5bte3vrfaq6derbqajaa.f10002.mp4
涓у案-姝讳骸涔嬮洩1-2,https://50069.njc.svp.tencent-cloud.com/0bc3euaa2aaasmacc5hb7vqvajodbusqadia.f10002.mp4
涓у案-绔ュ瓙鍐涙墜鍐屼箣鍍靛案鍚ず褰??,https://50069.njc.svp.tencent-cloud.com/0bf2g4ad6aaayiaambexezqfan6dh43qapya.f10002.mp4
涓у案-鍗℃寰锋媺澶фˉ,https://50069.njc.svp.tencent-cloud.com/0bf2zyab4aaaf4aku4id35qvbtwdd3haahqa.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-1,https://50069.njc.svp.tencent-cloud.com/0bf2zqab6aaa7macbhoel5qfbtgdd7gaahya.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-2,https://50069.njc.svp.tencent-cloud.com/0bf2lmacaaaac4ab62oembqfaw6debnqaiaa.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-3,https://50069.njc.svp.tencent-cloud.com/0bf2zqaccaaareab4lwedzqfbtgdehgaaiia.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-4,https://50069.njc.svp.tencent-cloud.com/0bf2byaakaaam4adut6ekjqfadwdauhaabia.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-5,https://50069.njc.svp.tencent-cloud.com/0b78s4aamaaarqafekgeifqfbf6da2lqabqa.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-6,https://50069.njc.svp.tencent-cloud.com/0bf22mabuaaaueaclegekjqfbu6ddljqagqa.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-7,https://50069.njc.svp.tencent-cloud.com/0b78taaamaaanuagjoweinqfbggda2maabqa.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-8[1920*808][1920*808],https://50069.njc.svp.tencent-cloud.com/0bf2i4ab2aaatqafqnwel5qfar6ddvdqahia.f10002.mp4
涓у案-鐢甸敮鎯婇瓊1-9,https://50069.njc.svp.tencent-cloud.com/0bf244aaaaaalyan475yizqfbz6dadtqaaaa.f10002.mp4
涓у案-娌夐粯鐨勭緮缇??,https://50069.njc.svp.tencent-cloud.com/0bf2eaacwaaajmadygdb7zqfaigdfmqaakya.f10002.mp4
涓у案-瀛ゅ効鎬??,https://50069.njc.svp.tencent-cloud.com/0bf2q4acwaaacqagnxvxajqfbb6dfodqakya.f10002.mp4
閲滃北琛孾1920*1040][1920*1040],https://50069.njc.svp.tencent-cloud.com/0bf2faae2aaawqacji44krqfakgdjuuaatia.f10002.mp4
鐙欏嚮鑻遍泟[1920*816][1920*816],https://v7.dious.cc/20220630/lOpiFc9T/index.m3u8?skipl=1
姝︽灄蹇梉720*456][720*456],https://50069.njc.svp.tencent-cloud.com//0bf25uacuaaauaacriibgrqfb3odflwqakqa.f10003.mp4?
澶т笂娴??1937[848*478][848*478],https://boot-video.xuexi.cn/video/1011/p/8832d315961f88bc0f163cc290a5e3c8-2ae10a7cd11a4059b83b611f79363809-2.mp4
绁為灜[1920*1072][1920*1072],https://50069.njc.svp.tencent-cloud.com//0bf2feafkaaawaaflhe3inqfakodkuuqavia.f10002.mp4?
鍐虫垬涓??斿矝鏅??氳瘽鐗圼480*214][480*214],https://50069.njc.svp.tencent-cloud.com//0b7854aaaaaauaap4jnm5rpfb36dadxqaaaa.f10004.mp4?
寤哄啗澶т笟楂樻竻瀹屾暣鐗圼1692*720][1692*720],https://50069.njc.svp.tencent-cloud.com//0bf2wmaaeaaaeuaog7dpw5qvbm6dakzqaaqa.f10002.mp4?


馃攷鎺㈢储-鍙戠幇,#genre#
姹傜储鍔ㄧ墿,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=no
姹傜储鍔ㄧ墿,http://111.11.123.49:6610/000000001000/6000000002000010046/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218020220429143132239553&channel-id=wasusyt&Contentid=6000000002000010046
姹傜储鍔ㄧ墿,http://111.11.123.49:6610/000000001000/6000000002000010046/1.m3u8?Contentid=6000000002000010046&livemode=1&stbId=3&channel-id=wasusyt
姹傜储绾綍,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=no
姹傜储绾綍,http://111.11.123.49:6610/000000001000/6000000002000032052/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218020220429142822239451&channel-id=wasusyt&Contentid=6000000002000032052
姹傜储绉戝,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=no
姹傜储绉戝,http://111.11.123.49:6610/000000001000/6000000002000032344/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218020220429143356239632&channel-id=wasusyt&Contentid=6000000002000032344
姹傜储鐢熸椿,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=no
缇庡浗 | 鐙楃嫍瀹犵墿,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
澶у崈涓栫晫,http://111.11.123.49:6610/000000001000/7284663355496915828/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218520220429143755267989&channel-id=wasusyt&Contentid=7284663355496915828
閲戦拱绾疄,http://124.232.231.246:6610/000000001001/201600020008/index.m3u8?A$鐢典俊720P
鍏ㄧ邯瀹??,http://111.11.123.49:6610/000000001000/5000000006000040025/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218020220429140845238357&channel-id=bestzb&Contentid=5000000006000040025
绾疄浜烘枃,http://183.251.61.235:80/PLTV/88888888/224/3221227213/index.m3u8?icpid=88888888&from=1&hms_devid=2529,2526
CGTN鍥介檯棰戦亾,http://live.cgtn.com/1000/prog_index.m3u8?$鍏ㄧ綉鏍囨竻576P
CGTN璁板綍棰戦亾,https://livedoc.cgtn.com/1000d/prog_index.m3u8?$鍏ㄧ綉鏍囨竻576P
鎺㈢储璁板綍,http://111.11.123.49:6610/000000001000/5359008697329269813/1.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1218020220502083144452799&channel-id=wasusyt&Contentid=5359008697329269813
涓栫晫鏈В涔嬭皽,https://61d4e7aa14ec50cd98e50d8af275583e.v.smtcdns.net/akm-tct.douyucdn.cn/live/9369468rnSIRfMjs.xs
涓栫晫鏈В涔嬭皽,https://61d4e7aa14ec50cd98e50d8af275583e.v.smtcdns.net/akm-tct.douyucdn.cn/live/9369468rnSIRfMjs.xs?svr_type=live_oc&tencent_test_client_ip=218.5.77.27&dispatch_from=ztc100.115.135.238&utime=1652013694647_1
涓栫晫鏈В涔嬭皽,http://zzy789.xyz/douyu1.php?id=9369468
绾韩4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1&IASHttpSessionId=OTT2734620220507145721106959
鐧捐閫氱邯褰??,http://39.135.55.105:6610/PLTV/88888888/224/3221227048/index.m3u8?servicetype=1
CIBN绾綍,http://211.94.219.178:18080/PLTV/68/224/3221226437/index.m3u8
CNC鑻辨枃,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
鏂囩墿瀹濆簱,http://39.136.48.2:8089/PLTV/88888888/224/3221226358/1.m3u8
鍔ㄧ墿鏄熺悆,http://59.125.101.187:8719/http/192.168.77.24:8088/hls/70/812/ch37.m3u8?
鍔ㄧ墿鏄熺悆,http://50.7.218.42:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
鍔ㄧ墿涓栫晫,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/2eba7ee3659b4caf86b40d51a1752d6c/1200.m3u8
浜轰笌鑷劧,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
鑷劧浼犲,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
鎺㈢储鍙戠幇,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8
鍦扮悊涓浗,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
澶уお骞虫磱,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
鍦扮悆鑴夊姩绗竴瀛??,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7a3423af02284c3db48b854ab646993f/850.m3u8
鐢熷懡鑴夊姩,http://hls.cntv.myhwcdn.cn/asp/hls/850/0303000a/3/default/c481b5826ffc4e99a92e01704c862dbc/850.m3u8
椋炵涔嬭皽01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
椋炵涔嬭皽02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
缇庝附涓浗璇??,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
缇庝附涓浗鑷劧,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/51d937a0201f4c78a5878b4b37089f3b/4000.m3u8
涔樼潃鐏溅鐪嬩腑鍥??,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/2b0f397ed9d948eb9fac38d73cde241b/4000.m3u8
鑸媿涓浗绗竴瀛??,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8
鑸媿涓浗绗簩瀛??,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
鑸媿涓浗绗笁瀛??,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
姊靛噣灞??,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8
涓浗鏉戝簞,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/93fc12dbf14241c18c23da104fbade23/4000.m3u8
鍥涙捣閽撻奔,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8
鍥涙捣閽撻奔,http://117.148.179.158:80/PLTV/88888888/224/3221231718/1.m3u8
蹇箰鍨傞挀,http://39.135.55.7:6610/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1$绉诲姩瓒呮竻1080P
涓浗闄剁摲,http://39.135.55.7:6610/PLTV/88888888/224/3221227234/index.m3u8?servicetype=1%24%E7%A7%BB%E5%8A%A8%E8%B6%85%E6%B8%851080P&IASHttpSessionId=OTT1043420220516150851051914
涓崕鐗逛骇,http://39.136.48.2:8089/PLTV/88888888/224/3221226340/1.m3u8
鍥介檯鍦扮悊ABU,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b1800000_t64NzIwcA==.m3u8
鎺㈢储棰戦亾,https://livecdn.fptplay.net/hda2/discovery_vhls.smil/chunklist_b5000000.m3u8
鎺㈢储浜氭床,https://livecdn.fptplay.net/hda2/discoveryasia_vhls.smil/chunklist_b5000000.m3u8
鍥藉鍦扮悊閲庣敓棰戦亾,http://50.7.218.42:8278/natgeowild_twn/playlist.m3u8?tid=MDDD9803492998034929&ct=18393&tsum=b276f2598186cdc8f4c513d89bfc2032
鍥藉鍦扮悊閲庣敓棰戦亾,https://sc.id-tv.kz/NatGeoWild_34_35.m3u8
缇庨绾綍鐗嚶烽タ浜嗗悧锛烶rovence-,http://61.241.131.18/tx.rtmp.huya.com/1423787851-1423787851-6115122256487120896-2847699158-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
璧舵捣浜屽摜,http://61.241.131.18/tx.rtmp.huya.com/1199578405824-1199578405824-5508425436931031040-2399156935104-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
鎴峰璧舵捣閽撻奔,http://61.241.131.18/tx.rtmp.huya.com/1279528142742-1279528142742-16848537496772935680-2559056408940-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
鍏村摜璧舵捣銆愭埛澶栥????,http://61.241.131.18/tx.rtmp.huya.com/2752-2752-11819749998592-2399073217026-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
鎺㈡捣娓斾汉,http://61.241.131.18/tx.rtmp.huya.com/1199532224439-1199532224439-5310077898672046080-2399064572334-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
娓旀皯闃垮钩,http://61.241.131.18/tx.rtmp.huya.com/2752-2752-11819749998592-2399150918000-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
娓ゆ捣浜岃泲,http://61.241.131.18/tx.rtmp.huya.com/2752-2752-11819749998592-2399151676296-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
娑涘摜鐖辨捣閽??,http://61.241.131.18/tx.rtmp.huya.com/1199532324568-1199532324568-5310507949452427264-2399064772592-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
鍐滄潙灞卞鏉板摜閲庨挀,http://61.241.131.18/tx.rtmp.huya.com/1199527779808-1199527779808-5290988353884258304-2399055683072-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
缇庨 - 灏忔笖鏉戦樋鍏??,http://61.241.131.18/tx.rtmp.huya.com/1199552137579-1199552137579-5395604183732715520-2399104398614-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
娴峰矝鑰佷簩,http://61.241.131.18/tx.rtmp.huya.com/1199578011120-1199578011120-5506730196159430656-2399156145696-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
娓斾汉涔′粩,http://61.241.131.18/tx.rtmp.huya.com/1199538362796-1199538362796-5336441941238218752-2399076849048-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
缇庨 - 鎬泲姹傜敓褰辫,http://61.241.131.18/tx.rtmp.huya.com/1199572992684-1199572992684-5485176177662361600-2399146108824-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
澶ф灏忛晣 - 澶ф灏忛晣,http://61.241.131.18/tx.rtmp.huya.com/1199522968979-1199522968979-5270326000662609920-2399046061414-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
缇庨 - 涔￠棿灏忚矾涓??,http://61.241.131.18/tx.rtmp.huya.com/1199564878882-1199564878882-5450327663426142208-2399129881220-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
缇庨 - 浜屼袱绾㈣眴,http://61.241.131.18/tx.rtmp.huya.com/1199540356628-1199540356628-5345005384471937024-2399080836712-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7
缇庨 - 鑸归暱,http://61.241.131.18/tx.rtmp.huya.com/1199533932019-1199533932019-5317411898927349760-2399067987494-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7

馃搥鏁板瓧-棰戦亾,#genre#
NewTV鐖辨儏鍠滃墽,http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8
NewTV瓒呯骇鐢靛奖,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV瓒呯骇鐢靛奖,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
NewTV瓒呯骇鐢靛奖,http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8
NewTV瓒呯骇鐢靛奖,http://39.134.65.164/PLTV/88888888/224/3221225644/1.m3u8
NewTV瓒呯骇鐢靛奖,http://39.134.65.179/PLTV/88888888/224/3221225644/1.m3u8
NewTV瓒呯骇鐢靛奖,http://39.134.65.173/PLTV/88888888/224/3221225644/1.m3u8
NewTV瓒呯骇鐢靛奖,http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8
NewTV瓒呯骇鐢靛奖,http://39.134.65.162/PLTV/88888888/224/3221225644/1.m3u8
NewTV瓒呯骇浣撹偛,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV瓒呯骇浣撹偛,http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
NewTV瓒呯骇浣撹偛,http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
NewTV瓒呯骇浣撹偛,http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8
NewTV瓒呯骇浣撹偛,http://39.134.65.162/PLTV/88888888/224/3221225635/1.m3u8
NewTV瓒呯骇缁艰壓,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV瓒呯骇缁艰壓,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
NewTV瓒呯骇缁艰壓,http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8
NewTV瓒呯骇缁艰壓,http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8
NewTV瓒呯骇缁艰壓,http://39.134.65.162/PLTV/88888888/224/3221225642/1.m3u8
NewTV娼杈ｅ﹩,http://111.40.196.9/PLTV/88888888/224/3221225680/index.m3u8
NewTV娼杈ｅ﹩,http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8
NewTV娼杈ｅ﹩,http://39.134.65.166/PLTV/88888888/224/3221225542/1.m3u8
NewTV娼杈ｅ﹩,http://39.134.65.162/PLTV/88888888/224/3221225542/1.m3u8
NewTV娼杈ｅ﹩,http://39.134.65.164/PLTV/88888888/224/3221225542/1.m3u8
NewTV涓滃寳鐑墽,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8
NewTV涓滃寳鐑墽,http://39.134.65.179/PLTV/88888888/224/3221225679/1.m3u8
NewTV涓滃寳鐑墽,http://39.134.65.164/PLTV/88888888/224/3221225679/1.m3u8
NewTV涓滃寳鐑墽,http://39.134.65.173/PLTV/88888888/224/3221225679/1.m3u8
NewTV涓滃寳鐑墽,http://39.134.65.175/PLTV/88888888/224/3221225679/1.m3u8
NewTV涓滃寳鐑墽,http://39.134.65.162/PLTV/88888888/224/3221225679/1.m3u8
NewTV鍔ㄤ綔鐢靛奖,http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8
NewTV鍔ㄤ綔鐢靛奖,http://39.134.65.164/PLTV/88888888/224/3221225555/1.m3u8
NewTV鍙よ鍓у満,http://111.40.196.9/PLTV/88888888/224/3221225618/index.m3u8
NewTV鍙よ鍓у満,http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
NewTV鍙よ鍓у満,http://39.134.65.166/PLTV/88888888/224/3221225524/1.m3u8
NewTV鍙よ鍓у満,http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8
NewTV娆箰鍓у満,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8
NewTV娆箰鍓у満,http://39.134.65.179/PLTV/88888888/224/3221225682/1.m3u8
NewTV娆箰鍓у満,http://39.134.65.166/PLTV/88888888/224/3221225682/1.m3u8
NewTV娆箰鍓у満,http://39.134.65.173/PLTV/88888888/224/3221225682/1.m3u8
NewTV娆箰鍓у満,http://39.134.65.175/PLTV/88888888/224/3221225682/1.m3u8
NewTV娆箰鍓у満,http://39.134.65.162/PLTV/88888888/224/3221225682/1.m3u8
NewTV鐑挱绮鹃????,http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8
NewTV鐑挱绮鹃????,http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
NewTV鐑挱绮鹃????,http://39.134.65.162/PLTV/88888888/224/3221225521/1.m3u8
NewTV鎬′即鍋ュ悍,http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8
NewTV鎬′即鍋ュ悍,http://39.134.65.162/PLTV/88888888/224/3221225571/1.m3u8
NewTV鎬′即鍋ュ悍,http://39.134.65.164/PLTV/88888888/224/3221225571/1.m3u8
NewTV鍐涙梾鍓у満,http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8
NewTV鍐涙梾鍓у満,http://39.134.65.162/PLTV/88888888/224/3221225560/1.m3u8
NewTV鍐涙梾鍓у満,http://39.134.65.164/PLTV/88888888/224/3221225560/1.m3u8
NewTV绮惧搧澶у墽,http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8
NewTV绮惧搧澶у墽,http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8
NewTV绮惧搧澶у墽,http://39.134.65.162/PLTV/88888888/224/3221225536/1.m3u8
NewTV绮惧搧绾綍,http://111.40.196.9/PLTV/88888888/224/3221225630/index.m3u8
NewTV绮惧搧绾綍,http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8
NewTV绮惧搧绾綍,http://39.134.65.166/PLTV/88888888/224/3221225545/1.m3u8
NewTV绮惧搧绾綍,http://39.134.65.162/PLTV/88888888/224/3221225545/1.m3u8
NewTV绮惧搧绾綍,http://39.134.65.164/PLTV/88888888/224/3221225545/1.m3u8
NewTV绮惧搧浣撹偛,http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
NewTV绮惧搧浣撹偛,http://39.134.65.166/PLTV/88888888/224/3221225526/1.m3u8
NewTV绮惧搧浣撹偛,http://39.134.65.162/PLTV/88888888/224/3221225526/1.m3u8
NewTV閲戠墝缁艰壓,http://39.135.138.58:18890/PLTV/88888888/224/3221225711/index.m3u8
NewTV閲戠墝缁艰壓,http://39.134.65.179/PLTV/88888888/224/3221225525/1.m3u8
NewTV閲戠墝缁艰壓,http://39.134.65.166/PLTV/88888888/224/3221225525/1.m3u8
NewTV閲戠墝缁艰壓,http://39.134.65.173/PLTV/88888888/224/3221225525/1.m3u8
NewTV閲戠墝缁艰壓,http://39.134.65.175/PLTV/88888888/224/3221225525/1.m3u8
NewTV閲戠墝缁艰壓,http://39.134.65.162/PLTV/88888888/224/3221225525/1.m3u8
NewTV鍐涗簨璇勮,http://111.40.196.9/PLTV/88888888/224/3221225634/index.m3u8
NewTV鍐涗簨璇勮,http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8
NewTV鍐涗簨璇勮,http://39.134.65.166/PLTV/88888888/224/3221225535/1.m3u8
NewTV鍐涗簨璇勮,http://39.134.65.164/PLTV/88888888/224/3221225535/1.m3u8
NewTV鎯婃倸鎮枒,http://39.134.65.166/PLTV/88888888/224/3221225553/1.m3u8
NewTV鎯婃倸鎮枒,http://39.134.65.164/PLTV/88888888/224/3221225553/1.m3u8
NewTV瀹跺涵鍓у満,http://111.40.196.9/PLTV/88888888/224/3221225626/index.m3u8
NewTV瀹跺涵鍓у満,http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u8
NewTV瀹跺涵鍓у満,http://39.134.65.166/PLTV/88888888/224/3221225538/1.m3u8
